,booking_ID,traveller_ID,company_ID,booking_date,departure_date,origin,destination,price_usd,status
6892,7982960425428938261,482,8,2020-05-24,2020-07-26,Athens,Sydney,555,BOOKED
6893,123876363413967188,202,3,2020-05-24,2020-07-27,Johannesburg,Bogota,352,CANCELLED
6894,8631431913312782005,181,7,2020-05-24,2020-07-24,Paris,Sao Paolo,32,EXCHANGED
6895,2342426058407670732,468,19,2020-05-24,2020-06-14,Athens,New Delhi,23,EXCHANGED
6896,1174100509234553456,237,13,2020-05-24,2020-06-15,Amsterdam,Prague,24,EXCHANGED
6897,3715998779956732302,250,1,2020-05-24,2020-06-12,Sydney,Hong Kong,65,EXCHANGED
6898,5565402420292898957,240,16,2020-05-24,2020-07-18,Oslo,Lausanne,34,EXCHANGED
6899,1978437799277481657,72,23,2020-05-24,2020-07-15,New Mexico,New York,63,EXCHANGED
6900,2592905754768933869,468,19,2020-05-24,2020-07-25,Sydney,Johannesburg,59,EXCHANGED
6901,5267398260345967243,139,15,2020-05-24,2020-07-11,Hong Kong,Milano,43,EXCHANGED
6902,2206859398138639384,451,2,2020-05-25,2020-08-25,Prague,Sydney,516,BOOKED
6903,693630730769859768,299,25,2020-05-25,2020-08-18,Dubai,Amsterdam,822,BOOKED
6904,5328125228515427179,479,5,2020-05-25,2020-07-29,Amsterdam,Hong Kong,770,BOOKED
6905,6868027345035968391,338,14,2020-05-25,2020-08-15,Sydney,Amsterdam,289,BOOKED
6906,1716711259969294924,233,9,2020-05-25,2020-09-03,Buenos Aires,Prague,295,BOOKED
6907,3958747159518792774,469,20,2020-05-25,2020-09-19,Amsterdam,Sydney,774,BOOKED
6908,2269346181707287541,348,24,2020-05-25,2020-07-27,Oslo,Athens,796,BOOKED
6909,4550168387967851889,184,10,2020-05-25,2020-08-25,Prague,Beijing,627,BOOKED
6910,5825253022258655968,364,15,2020-05-25,2020-07-07,Kiev,Berlin,88,CANCELLED
6911,5979866360318963158,39,15,2020-05-25,2020-07-21,Beijing,Amsterdam,21,EXCHANGED
6912,9116395286670923010,250,1,2020-05-25,2020-06-18,Amsterdam,Sydney,46,EXCHANGED
6913,954453912868674533,191,17,2020-05-25,2020-06-17,Hong Kong,Tokyo,22,EXCHANGED
6914,6859878313355851594,217,18,2020-05-25,2020-07-21,Amsterdam,Sydney,49,EXCHANGED
6915,5373518401939077401,250,1,2020-05-25,2020-06-23,Buenos Aires,Munich,50,EXCHANGED
6916,4173347080294105883,256,7,2020-05-25,2020-07-19,Toronto,Kiev,21,EXCHANGED
6917,9047068791081596074,398,24,2020-05-26,2020-08-09,New Mexico,Sao Paolo,654,BOOKED
6918,8519284355405629855,150,1,2020-05-26,2020-08-21,Lisbon,Sydney,788,BOOKED
6919,3073453228770203889,270,21,2020-05-26,2020-08-14,New Mexico,Lausanne,328,BOOKED
6920,6479245327642191650,442,18,2020-05-26,2020-09-19,Oslo,Hong Kong,680,BOOKED
6921,7309536299413152034,337,13,2020-05-26,2020-08-02,Lisbon,Amsterdam,692,BOOKED
6922,3576361660744252995,373,24,2020-05-26,2020-08-13,Sydney,Stockholm,388,BOOKED
6923,1320128607415672168,20,21,2020-05-26,2020-09-23,Lausanne,Sao Paolo,732,BOOKED
6924,6372874435644366764,454,5,2020-05-26,2020-08-08,Prague,Sydney,74,EXCHANGED
6925,2423737508757977286,320,21,2020-05-26,2020-06-15,Paris,Sydney,23,EXCHANGED
6926,1362315822536349811,303,4,2020-05-26,2020-07-12,Sao Paolo,New Delhi,25,EXCHANGED
6927,3625982742314052252,196,22,2020-05-27,2020-08-13,Johannesburg,Amsterdam,88,BOOKED
6928,6958239577653773671,140,16,2020-05-27,2020-07-28,Sydney,London,122,BOOKED
6929,8753847976538266813,216,17,2020-05-27,2020-08-12,Sydney,Berlin,806,BOOKED
6930,1732338860552519402,385,11,2020-05-27,2020-09-17,Los Angeles,Amsterdam,169,BOOKED
6931,6492167801900049141,114,15,2020-05-27,2020-09-04,Sao Paolo,Bogota,527,BOOKED
6932,2584734584291657243,470,21,2020-05-27,2020-08-31,Moscow,New Mexico,820,BOOKED
6933,6004308741478597709,212,13,2020-05-27,2020-07-30,Paris,Amsterdam,565,BOOKED
6934,2195745918412569898,247,23,2020-05-27,2020-09-07,Cairo,New Mexico,662,BOOKED
6935,6302991590503841794,213,14,2020-05-27,2020-09-05,Budapest,Moscow,433,BOOKED
6936,1590352822955537121,255,6,2020-05-27,2020-09-11,Sao Paolo,Johannesburg,130,BOOKED
6937,158800902721998160,489,15,2020-05-27,2020-09-18,Hong Kong,Sydney,405,BOOKED
6938,7343782353425817927,94,20,2020-05-27,2020-08-08,Moscow,New Mexico,391,BOOKED
6939,6160430787223480376,137,13,2020-05-27,2020-08-30,Toronto,Munich,337,BOOKED
6940,9089031989650681118,196,22,2020-05-27,2020-09-03,Toronto,Bogota,277,BOOKED
6941,4610274515850742707,359,10,2020-05-27,2020-08-11,Kiev,Sao Paolo,269,CANCELLED
6942,1941931773196478935,256,7,2020-05-27,2020-07-07,Lisbon,Munich,41,EXCHANGED
6943,8332556809294958897,185,11,2020-05-27,2020-06-20,Beijing,Budapest,63,EXCHANGED
6944,8117372332475041292,106,7,2020-05-27,2020-07-14,Moscow,Kiev,62,EXCHANGED
6945,4771931674560731869,351,2,2020-05-27,2020-07-01,Madrid,London,25,EXCHANGED
6946,1893195284700495109,186,12,2020-05-27,2020-06-19,New Mexico,Berlin,55,EXCHANGED
6947,8571745164898651789,383,9,2020-05-27,2020-06-13,Paris,Tokyo,24,EXCHANGED
6948,8892692188976052088,231,7,2020-05-28,2020-08-30,Berlin,Lisbon,360,BOOKED
6949,5083912621132670544,289,15,2020-05-28,2020-07-30,Buenos Aires,Athens,639,BOOKED
6950,4638031642696916026,455,6,2020-05-28,2020-08-13,Dubai,Sao Paolo,210,BOOKED
6951,8758608384463337832,267,18,2020-05-28,2020-08-13,Beijing,Amsterdam,238,BOOKED
6952,2120910434523922361,323,24,2020-05-28,2020-06-10,New Delhi,London,227,CANCELLED
6953,2804036301566284117,369,20,2020-05-28,2020-07-01,Amsterdam,Tokyo,380,CANCELLED
6954,7386931299900911300,370,21,2020-05-28,2020-05-30,Hong Kong,Osaka,390,CANCELLED
6955,68924439874282561,264,15,2020-05-28,2020-08-05,Stockholm,Hong Kong,34,EXCHANGED
6956,8138991223039907289,143,19,2020-05-28,2020-07-31,Budapest,New Mexico,39,EXCHANGED
6957,169478351073801725,267,18,2020-05-28,2020-07-16,Amsterdam,Paris,47,EXCHANGED
6958,3971589054649227747,349,25,2020-05-29,2020-09-17,Prague,Sao Paolo,693,BOOKED
6959,5029007976520358172,82,8,2020-05-29,2020-09-25,Warsaw,Athens,163,BOOKED
6960,4036187222215668627,306,7,2020-05-29,2020-08-06,Lausanne,Stockholm,158,BOOKED
6961,7056171714796537402,187,13,2020-05-29,2020-08-22,Prague,Berlin,569,BOOKED
6962,2040710764146309314,223,24,2020-05-29,2020-08-27,Berlin,Bogota,285,BOOKED
6963,6792297164076926865,447,23,2020-05-29,2020-08-04,Milano,Sofia,568,BOOKED
6964,7582209773629362931,407,8,2020-05-29,2020-09-14,Amsterdam,Toronto,517,CANCELLED
6965,6743680806702917948,345,21,2020-05-29,2020-06-28,Sao Paolo,Amsterdam,324,CANCELLED
6966,5194734000450700058,189,15,2020-05-29,2020-08-03,Bogota,Sao Paolo,24,EXCHANGED
6967,2500017636119980669,366,17,2020-05-29,2020-07-13,New York,Amsterdam,23,EXCHANGED
6968,3267387814931122776,358,9,2020-05-30,2020-08-25,Hong Kong,Sofia,235,BOOKED
6969,3829330963851726885,283,9,2020-05-30,2020-09-04,Hong Kong,Cairo,133,BOOKED
6970,6180949038932211495,362,13,2020-05-30,2020-09-06,Sydney,Johannesburg,161,BOOKED
6971,5808030903895624669,201,2,2020-05-30,2020-08-14,Sydney,Los Angeles,505,BOOKED
6972,6113978783099224009,225,1,2020-05-30,2020-09-11,Sydney,New Mexico,694,BOOKED
6973,3426617625532154368,195,21,2020-05-30,2020-08-03,Stockholm,Amsterdam,304,BOOKED
6974,8212935506654263984,76,2,2020-05-30,2020-09-10,Amsterdam,Tokyo,549,BOOKED
6975,3353700099171045524,414,15,2020-05-30,2020-07-05,Los Angeles,Amsterdam,489,CANCELLED
6976,6474874226801033574,26,2,2020-05-30,2020-07-29,Stockholm,Los Angeles,80,EXCHANGED
6977,2174389435810122810,20,21,2020-05-30,2020-07-14,Sofia,Paris,32,EXCHANGED
6978,5405875656951565517,175,1,2020-05-30,2020-08-09,Tokyo,Buenos Aires,34,EXCHANGED
6979,3839458806882016872,254,5,2020-05-31,2020-09-24,Athens,Johannesburg,85,BOOKED
6980,2734345265668975413,483,9,2020-05-31,2020-09-17,Budapest,Toronto,157,BOOKED
6981,5402143035164015686,243,19,2020-05-31,2020-08-27,Sao Paolo,Johannesburg,601,BOOKED
6982,347542679986518544,212,13,2020-05-31,2020-09-28,Osaka,Paris,389,BOOKED
6983,2515069121018755471,131,7,2020-05-31,2020-08-29,Sydney,Lisbon,498,BOOKED
6984,2881554676821991871,71,22,2020-05-31,2020-08-17,New York,New Mexico,536,BOOKED
6985,2813863029820376302,463,14,2020-05-31,2020-09-27,Tokyo,Sydney,69,BOOKED
6986,5391910575156146834,35,11,2020-05-31,2020-07-28,Milano,Kiev,632,CANCELLED
6987,2206859398138639384,451,2,2020-05-31,2020-08-25,Prague,Sydney,475,CANCELLED
6988,6116282046355165859,132,8,2020-05-31,2020-07-21,Athens,Sydney,235,CANCELLED
6989,4628986583722800238,153,4,2020-05-31,2020-06-22,Paris,London,56,EXCHANGED
6990,608379989308397901,235,11,2020-05-31,2020-07-15,Paris,Amsterdam,23,EXCHANGED
6991,736731663556348496,126,2,2020-05-31,2020-07-30,Johannesburg,Hong Kong,23,EXCHANGED
6992,5232536885898427224,309,10,2020-05-31,2020-07-11,Sofia,Hong Kong,64,EXCHANGED
6993,2425610216843550277,331,7,2020-05-31,2020-08-06,Sydney,Amsterdam,28,EXCHANGED
6994,7946246047738880299,495,21,2020-05-31,2020-07-13,Amsterdam,Paris,35,EXCHANGED
6995,1543501302380893568,313,14,2020-05-31,2020-06-30,Sao Paolo,Hong Kong,36,EXCHANGED
6996,6798043092508557092,308,9,2020-05-31,2020-08-16,New Delhi,Sydney,36,EXCHANGED
6997,8992020472925805457,94,20,2020-06-01,2020-07-28,Osaka,Sydney,510,CANCELLED
6998,4212707193385844215,327,3,2020-06-01,2020-07-01,Lisbon,Sydney,24,EXCHANGED
6999,2657032695364084014,321,22,2020-06-01,2020-08-11,Oslo,New Delhi,22,EXCHANGED
7000,6023294228325949906,242,18,2020-06-02,2020-08-14,Hong Kong,Dubai,84,BOOKED
7001,4527990719712056069,87,13,2020-06-02,2020-09-15,Cairo,Lausanne,561,BOOKED
7002,9160082840170729589,315,16,2020-06-02,2020-08-29,Munich,London,760,BOOKED
7003,8342184236059994905,130,6,2020-06-02,2020-08-12,Athens,Madrid,805,BOOKED
7004,2698217821940068094,340,16,2020-06-02,2020-09-07,Oslo,Sydney,696,BOOKED
7005,7366711088348225723,28,4,2020-06-02,2020-07-07,Sydney,Lisbon,26,EXCHANGED
7006,3006689376396142245,239,15,2020-06-02,2020-07-13,Sofia,Brussels,47,EXCHANGED
7007,4289213014634710605,43,19,2020-06-02,2020-06-19,Athens,Sydney,24,EXCHANGED
7008,3208059982158283512,187,13,2020-06-03,2020-09-19,New York,Paris,709,BOOKED
7009,4152169588310463979,135,11,2020-06-03,2020-09-12,New Delhi,Johannesburg,36,BOOKED
7010,3035947003948155888,380,6,2020-06-03,2020-09-12,New Delhi,Amsterdam,65,BOOKED
7011,1200333215863881276,39,15,2020-06-03,2020-09-27,London,Sydney,678,BOOKED
7012,8760919468430927272,95,21,2020-06-03,2020-08-12,Sofia,Madrid,506,BOOKED
7013,7056171714796537402,187,13,2020-06-03,2020-08-22,Prague,Berlin,495,CANCELLED
7014,693630730769859768,299,25,2020-06-03,2020-08-18,Dubai,Amsterdam,716,CANCELLED
7015,195241926099929061,374,25,2020-06-03,2020-06-12,Kiev,Amsterdam,51,CANCELLED
7016,5425780220414190751,106,7,2020-06-03,2020-07-03,Sao Paolo,Berlin,50,EXCHANGED
7017,8703449263114644337,269,20,2020-06-03,2020-08-11,Los Angeles,New Delhi,65,EXCHANGED
7018,867604243596632479,389,15,2020-06-03,2020-07-21,Lisbon,Milano,34,EXCHANGED
7019,3963434242839475881,366,17,2020-06-04,2020-08-25,Amsterdam,Sao Paolo,643,BOOKED
7020,6394053303358501320,250,1,2020-06-04,2020-08-12,Sydney,Beijing,820,BOOKED
7021,8680543852890354254,460,11,2020-06-04,2020-09-06,Amsterdam,Kiev,203,BOOKED
7022,1955403793689079715,443,19,2020-06-04,2020-08-25,New Delhi,New Mexico,727,BOOKED
7023,2214245396489690658,435,11,2020-06-04,2020-08-31,Athens,Moscow,452,BOOKED
7024,7579530233332824693,250,1,2020-06-04,2020-08-04,Sydney,New York,139,BOOKED
7025,1964130194628923838,156,7,2020-06-04,2020-09-17,Brussels,Los Angeles,558,BOOKED
7026,1036976085527432772,407,8,2020-06-04,2020-09-12,Munich,Sydney,148,BOOKED
7027,5002184443820811636,354,5,2020-06-04,2020-09-02,Bogota,Sydney,642,BOOKED
7028,5935832014960024480,170,21,2020-06-04,2020-09-29,Brussels,Moscow,678,BOOKED
7029,7699253185423716823,143,19,2020-06-04,2020-06-18,Cairo,Paris,63,CANCELLED
7030,3689983977180850931,112,13,2020-06-04,2020-07-11,Prague,Sao Paolo,20,EXCHANGED
7031,6020787693837584584,213,14,2020-06-04,2020-08-21,Sydney,Madrid,30,EXCHANGED
7032,7280538164234834043,100,1,2020-06-04,2020-07-28,Sydney,Amsterdam,24,EXCHANGED
7033,6367198997163663729,91,17,2020-06-04,2020-08-02,Sao Paolo,Johannesburg,43,EXCHANGED
7034,4767027906156476488,17,18,2020-06-04,2020-07-03,New Delhi,Paris,27,EXCHANGED
7035,6020515164814895134,456,7,2020-06-04,2020-08-17,Sao Paolo,Madrid,29,EXCHANGED
7036,507808862287456863,133,9,2020-06-04,2020-07-28,Bogota,Amsterdam,28,EXCHANGED
7037,6388232023264488086,368,19,2020-06-04,2020-07-18,Bogota,Dubai,40,EXCHANGED
7038,5841979943984413541,69,20,2020-06-05,2020-08-28,Amsterdam,Cairo,759,BOOKED
7039,4263930694282417649,63,14,2020-06-05,2020-09-28,Osaka,Amsterdam,334,BOOKED
7040,1812953112001750176,95,21,2020-06-05,2020-08-29,Amsterdam,Sao Paolo,256,BOOKED
7041,1870532647595418275,177,3,2020-06-05,2020-08-29,Osaka,Amsterdam,188,BOOKED
7042,960900174392870521,2,3,2020-06-05,2020-10-03,Sao Paolo,Amsterdam,276,BOOKED
7043,2820736044345598013,215,16,2020-06-05,2020-09-12,Johannesburg,Lisbon,162,BOOKED
7044,4323172079639199569,428,4,2020-06-05,2020-08-24,Paris,Toronto,275,BOOKED
7045,5126210482811637501,5,6,2020-06-05,2020-07-20,Stockholm,Beijing,414,CANCELLED
7046,4954886976497330790,23,24,2020-06-05,2020-08-02,Prague,Amsterdam,42,EXCHANGED
7047,7119667250956808599,185,11,2020-06-05,2020-08-07,Los Angeles,Sydney,27,EXCHANGED
7048,8289030910498328539,61,12,2020-06-05,2020-07-24,Sofia,Budapest,29,EXCHANGED
7049,5269491106700094748,121,22,2020-06-05,2020-08-04,Budapest,London,23,EXCHANGED
7050,4762637627351801460,380,6,2020-06-05,2020-07-06,Tokyo,Sofia,24,EXCHANGED
7051,3038080045287859570,103,4,2020-06-05,2020-07-13,Johannesburg,Buenos Aires,44,EXCHANGED
7052,2314138305332843560,199,25,2020-06-06,2020-09-05,Sofia,Sydney,250,BOOKED
7053,6853359333961507880,361,12,2020-06-06,2020-09-07,Sofia,Paris,493,BOOKED
7054,6671157054721217504,409,10,2020-06-06,2020-08-23,Sydney,Moscow,91,BOOKED
7055,4217840732816452853,51,2,2020-06-06,2020-09-27,Munich,Athens,808,BOOKED
7056,7589557180538602966,214,15,2020-06-06,2020-10-03,Amsterdam,Madrid,31,BOOKED
7057,4233463022208915747,250,1,2020-06-06,2020-08-16,Sydney,Sao Paolo,300,BOOKED
7058,5928039139755092297,75,1,2020-06-06,2020-09-04,Paris,Sydney,750,BOOKED
7059,1460209736878470827,201,2,2020-06-06,2020-09-19,Sydney,Osaka,292,BOOKED
7060,7116917390021233778,18,19,2020-06-06,2020-07-04,New Delhi,Oslo,441,CANCELLED
7061,4362780067542105135,442,18,2020-06-06,2020-06-28,Osaka,Amsterdam,69,EXCHANGED
7062,2745484090672679102,404,5,2020-06-06,2020-08-07,Prague,Sydney,56,EXCHANGED
7063,6646336857601635222,308,9,2020-06-06,2020-06-26,Bogota,Sao Paolo,31,EXCHANGED
7064,5250837891658985525,55,6,2020-06-06,2020-07-04,Buenos Aires,Amsterdam,37,EXCHANGED
7065,1216734608588201914,308,9,2020-06-06,2020-07-07,Sydney,New York,68,EXCHANGED
7066,4558071043484711998,272,23,2020-06-06,2020-07-12,Sao Paolo,Sydney,60,EXCHANGED
7067,8622989573817281250,209,10,2020-06-06,2020-07-23,Warsaw,Bogota,40,EXCHANGED
7068,5512898057086874040,306,7,2020-06-07,2020-08-16,Sao Paolo,Cairo,598,BOOKED
7069,1436434510617238228,96,22,2020-06-07,2020-08-12,Dubai,Budapest,720,BOOKED
7070,3090065487869102266,62,13,2020-06-07,2020-08-18,Budapest,Johannesburg,696,BOOKED
7071,6137918562982124309,484,10,2020-06-07,2020-08-18,Paris,Dubai,74,BOOKED
7072,2429314633035958093,176,2,2020-06-07,2020-09-03,New Delhi,Sao Paolo,276,BOOKED
7073,7179974737211594975,79,5,2020-06-07,2020-08-29,Sao Paolo,Warsaw,508,BOOKED
7074,4985680393526704044,14,15,2020-06-07,2020-08-25,Madrid,Osaka,251,BOOKED
7075,6785134599692563001,394,20,2020-06-07,2020-09-26,Tokyo,Sao Paolo,165,BOOKED
7076,7589950181418211731,408,9,2020-06-07,2020-08-20,Amsterdam,Los Angeles,435,BOOKED
7077,8248540972428038567,300,1,2020-06-07,2020-08-06,Buenos Aires,Sao Paolo,44,EXCHANGED
7078,406826738357801374,361,12,2020-06-07,2020-07-23,London,Paris,22,EXCHANGED
7079,7339329678716798578,89,15,2020-06-07,2020-07-06,Sydney,Hong Kong,68,EXCHANGED
7080,3408879739711527276,5,6,2020-06-08,2020-09-05,Amsterdam,Bogota,616,BOOKED
7081,4165060382952428655,40,16,2020-06-08,2020-08-13,Los Angeles,Amsterdam,341,BOOKED
7082,6703242884557354374,69,20,2020-06-08,2020-08-30,Hong Kong,Amsterdam,485,BOOKED
7083,8382057463637560294,256,7,2020-06-08,2020-08-17,Paris,New Delhi,103,BOOKED
7084,5569909440738139852,161,12,2020-06-08,2020-09-26,Los Angeles,Sydney,524,BOOKED
7085,6053328700058898308,241,17,2020-06-08,2020-09-10,Sydney,Amsterdam,368,BOOKED
7086,6100837818663994421,277,3,2020-06-08,2020-10-04,Amsterdam,New Mexico,112,BOOKED
7087,7378904123951725068,192,18,2020-06-08,2020-08-21,Kiev,Paris,551,BOOKED
7088,728079476580676067,79,5,2020-06-08,2020-08-16,London,Cairo,26,BOOKED
7089,4197094997098857438,310,11,2020-06-08,2020-08-19,Warsaw,Sydney,760,BOOKED
7090,3988087578431361048,423,24,2020-06-08,2020-08-19,Hong Kong,New York,403,BOOKED
7091,6508525342912671913,211,12,2020-06-08,2020-08-18,Sofia,Budapest,122,CANCELLED
7092,4304145006271461656,354,5,2020-06-08,2020-08-20,Sao Paolo,Sydney,67,EXCHANGED
7093,7038057471877510385,175,1,2020-06-09,2020-08-11,Paris,Osaka,34,BOOKED
7094,6305754483314214554,205,6,2020-06-09,2020-10-03,Sao Paolo,Brussels,495,BOOKED
7095,3139668700093028697,408,9,2020-06-09,2020-09-02,Oslo,Sydney,328,BOOKED
7096,72423323936583914,202,3,2020-06-09,2020-09-18,Sydney,Paris,743,BOOKED
7097,3615886497527642888,62,13,2020-06-09,2020-10-01,New Mexico,Sydney,38,BOOKED
7098,5552592927734583872,378,4,2020-06-09,2020-08-28,Amsterdam,Hong Kong,295,BOOKED
7099,3123487638195082440,388,14,2020-06-09,2020-09-28,Budapest,Amsterdam,242,BOOKED
7100,1273078165549644460,87,13,2020-06-09,2020-07-01,Milano,Hong Kong,74,EXCHANGED
7101,8614433921430329566,39,15,2020-06-09,2020-06-29,Sydney,Hong Kong,30,EXCHANGED
7102,5267398260345967243,139,15,2020-06-09,2020-07-11,Hong Kong,Milano,28,EXCHANGED
7103,1044702405751814078,273,24,2020-06-10,2020-09-03,Sao Paolo,Amsterdam,249,BOOKED
7104,3992668583915176955,289,15,2020-06-10,2020-08-31,Oslo,Moscow,700,BOOKED
7105,4871732616038714342,118,19,2020-06-10,2020-09-18,Osaka,Lausanne,151,BOOKED
7106,3667449492761912374,453,4,2020-06-10,2020-08-28,Sydney,Budapest,427,BOOKED
7107,4275114976446676805,282,8,2020-06-10,2020-08-18,Johannesburg,Buenos Aires,120,BOOKED
7108,8322078935786629422,233,9,2020-06-10,2020-10-01,Brussels,Johannesburg,279,BOOKED
7109,6043571753758252316,372,23,2020-06-10,2020-09-28,Munich,Moscow,689,BOOKED
7110,5288862139130702304,112,13,2020-06-10,2020-09-03,Athens,Paris,786,BOOKED
7111,1648706316082339545,375,1,2020-06-10,2020-09-27,Brussels,Milano,313,BOOKED
7112,2647456529470607543,164,15,2020-06-10,2020-10-01,Los Angeles,Sydney,309,BOOKED
7113,7604060478582637014,367,18,2020-06-10,2020-10-04,New York,Paris,330,BOOKED
7114,4617956569217469244,124,25,2020-06-10,2020-08-24,Sydney,Cairo,316,BOOKED
7115,5241878912251541147,102,3,2020-06-10,2020-07-11,Bogota,Milano,38,EXCHANGED
7116,5891838911948671454,260,11,2020-06-10,2020-08-05,Madrid,Johannesburg,49,EXCHANGED
7117,8270290600651256395,378,4,2020-06-10,2020-07-23,Amsterdam,Brussels,53,EXCHANGED
7118,6146732473237159474,237,13,2020-06-10,2020-06-29,Buenos Aires,Sydney,22,EXCHANGED
7119,4218964405120184458,440,16,2020-06-10,2020-08-11,Lausanne,Sao Paolo,44,EXCHANGED
7120,3877241246258074419,476,2,2020-06-10,2020-08-30,Cairo,New Mexico,21,EXCHANGED
7121,5006007131582446961,395,21,2020-06-10,2020-07-27,Beijing,New Delhi,46,EXCHANGED
7122,5203458642185949821,450,1,2020-06-10,2020-08-05,New Mexico,Lisbon,71,EXCHANGED
7123,7282135678987535034,96,22,2020-06-11,2020-08-30,Lisbon,Kiev,780,BOOKED
7124,482657493496544002,478,4,2020-06-11,2020-10-04,Prague,Brussels,418,BOOKED
7125,4476080661305789215,271,22,2020-06-11,2020-08-19,Dubai,Paris,293,BOOKED
7126,6715141711352724722,478,4,2020-06-11,2020-09-30,Amsterdam,Lisbon,136,BOOKED
7127,8771699559899547949,224,25,2020-06-11,2020-08-28,Bogota,Sydney,521,BOOKED
7128,5957400459843724532,314,15,2020-06-11,2020-08-18,Moscow,Amsterdam,128,BOOKED
7129,7367057259546269750,121,22,2020-06-11,2020-06-27,Sao Paolo,London,384,CANCELLED
7130,312253963434338946,492,18,2020-06-11,2020-07-27,Paris,Toronto,28,EXCHANGED
7131,658994142881237305,374,25,2020-06-11,2020-08-06,Johannesburg,Beijing,32,EXCHANGED
7132,8717662726380473797,139,15,2020-06-11,2020-07-22,Oslo,Tokyo,26,EXCHANGED
7133,2462315632983936155,82,8,2020-06-11,2020-08-07,Sao Paolo,Lisbon,32,EXCHANGED
7134,3554040524752859684,250,1,2020-06-12,2020-09-10,Milano,Munich,334,BOOKED
7135,6962999074287263686,458,9,2020-06-12,2020-09-28,Amsterdam,Kiev,590,BOOKED
7136,2799058698010293463,138,14,2020-06-12,2020-09-17,Milano,New Delhi,161,BOOKED
7137,5501429248290146490,38,14,2020-06-12,2020-09-23,Stockholm,Munich,394,BOOKED
7138,6045932037966353450,326,2,2020-06-12,2020-09-08,Madrid,Sofia,70,BOOKED
7139,3929719075237741003,384,10,2020-06-12,2020-09-22,Madrid,Sydney,282,BOOKED
7140,3572530134422188932,58,9,2020-06-12,2020-10-05,Paris,London,501,BOOKED
7141,138499642119659688,461,12,2020-06-12,2020-09-11,Toronto,Lausanne,47,BOOKED
7142,2138623416823524129,365,16,2020-06-12,2020-08-23,Buenos Aires,Amsterdam,534,CANCELLED
7143,2855447104187677220,70,21,2020-06-12,2020-08-09,Paris,Johannesburg,86,CANCELLED
7144,2805728235154662199,120,21,2020-06-12,2020-07-26,Beijing,Budapest,632,CANCELLED
7145,779399345780145061,335,11,2020-06-12,2020-07-29,Amsterdam,Buenos Aires,26,EXCHANGED
7146,6856879158608121353,491,17,2020-06-12,2020-08-17,Beijing,Paris,21,EXCHANGED
7147,431003350109524762,158,9,2020-06-13,2020-08-27,Toronto,Berlin,226,BOOKED
7148,519132522456713005,442,18,2020-06-13,2020-09-07,Brussels,Amsterdam,646,BOOKED
7149,2561254946734307237,376,2,2020-06-13,2020-10-01,Madrid,Athens,36,BOOKED
7150,4172520812754278754,15,16,2020-06-13,2020-09-28,Amsterdam,London,413,BOOKED
7151,2504270540915772438,472,23,2020-06-13,2020-08-30,New York,Budapest,398,BOOKED
7152,6250134960638596891,399,25,2020-06-13,2020-09-13,Bogota,Paris,315,BOOKED
7153,7191613388501066397,256,7,2020-06-13,2020-08-28,Sydney,Paris,542,BOOKED
7154,3846362958483696806,73,24,2020-06-13,2020-08-18,Stockholm,Sao Paolo,37,EXCHANGED
7155,8631431913312782005,181,7,2020-06-13,2020-07-24,Paris,Sao Paolo,24,EXCHANGED
7156,178546843234875702,342,18,2020-06-13,2020-07-14,Dubai,Brussels,93,EXCHANGED
7157,6859878313355851594,217,18,2020-06-13,2020-07-21,Amsterdam,Sydney,45,EXCHANGED
7158,169478351073801725,267,18,2020-06-13,2020-07-16,Amsterdam,Paris,22,EXCHANGED
7159,399158883345998346,487,13,2020-06-14,2020-09-20,Berlin,Milano,265,BOOKED
7160,8447759023973543135,6,7,2020-06-14,2020-08-29,Beijing,Brussels,505,BOOKED
7161,4581362599617551308,307,8,2020-06-14,2020-09-07,Hong Kong,New York,487,BOOKED
7162,1826720393612115096,370,21,2020-06-14,2020-08-25,Beijing,Madrid,589,BOOKED
7163,623095001905176334,478,4,2020-06-14,2020-08-17,New York,Tokyo,389,BOOKED
7164,6318257564930077743,486,12,2020-06-14,2020-10-06,Lisbon,Sydney,501,BOOKED
7165,4203118407284734420,490,16,2020-06-14,2020-08-21,New Mexico,Lausanne,135,BOOKED
7166,945332929865940826,173,24,2020-06-14,2020-09-11,Sydney,Cairo,344,BOOKED
7167,8429638809816963604,243,19,2020-06-14,2020-08-23,Cairo,Beijing,438,BOOKED
7168,503346990536226908,165,16,2020-06-14,2020-09-17,Sao Paolo,Johannesburg,794,BOOKED
7169,4191927097664592883,295,21,2020-06-14,2020-08-22,Paris,Amsterdam,129,BOOKED
7170,407300965996237949,365,16,2020-06-14,2020-08-25,Athens,Paris,368,BOOKED
7171,3816688994628480165,477,3,2020-06-14,2020-07-19,New Delhi,Moscow,684,CANCELLED
7172,3858574153803916059,126,2,2020-06-14,2020-08-19,Bogota,Sydney,95,CANCELLED
7173,7962453457524199415,100,1,2020-06-14,2020-08-03,Toronto,Sydney,46,EXCHANGED
7174,362211307666800037,481,7,2020-06-14,2020-07-10,Sao Paolo,Cairo,34,EXCHANGED
7175,1743391228427562868,169,20,2020-06-15,2020-10-12,Toronto,Moscow,106,BOOKED
7176,6220300697253115255,472,23,2020-06-15,2020-10-09,London,Paris,396,BOOKED
7177,4463438450355086746,393,19,2020-06-15,2020-08-26,Beijing,Amsterdam,215,BOOKED
