,trip_ID,traveller_ID,company_ID,departure_date,origin,destination,price_usd,trip_date
4794,2075926716010382529,126,2,2021-03-07,Budapest,Cairo,488,2020-12-23
4795,3459434041111752197,351,2,2020-10-09,Stockholm,Amsterdam,488,2020-07-07
4796,55074736521502579,78,4,2022-03-16,New York,Bogota,488,2021-12-24
4797,2971018978063703548,461,12,2019-04-28,Sydney,London,488,2019-03-17
4798,2994097426226889260,308,9,2020-11-18,New Mexico,Sofia,488,2020-09-11
4799,4165397573925763255,298,24,2021-10-10,Paris,Athens,488,2021-08-08
4800,1350125425312509823,39,15,2021-02-28,Warsaw,Amsterdam,487,2020-11-24
4801,5911849755875756204,173,24,2021-01-24,Buenos Aires,Paris,487,2020-10-15
4802,4262896590098753406,405,6,2019-07-05,Paris,Bogota,487,2019-04-15
4803,65828403535235641,162,13,2019-12-11,Sofia,Johannesburg,487,2019-10-11
4804,8908504648509314792,458,9,2020-01-15,Osaka,Amsterdam,487,2019-11-13
4805,6901834977732478375,248,24,2019-11-27,Paris,Lausanne,487,2019-10-08
4806,4581362599617551308,307,8,2020-09-07,Hong Kong,New York,487,2020-06-14
4807,6955002751495280750,84,10,2019-10-21,Munich,Amsterdam,487,2019-08-28
4808,149262489746978562,342,18,2019-08-30,New York,Amsterdam,487,2019-08-08
4809,1265279118452852610,482,8,2019-08-25,Amsterdam,Sydney,487,2019-07-22
4810,1541203810302125143,351,2,2019-12-01,Johannesburg,Tokyo,487,2019-08-10
4811,3228206792917535100,235,11,2021-10-18,Johannesburg,Prague,486,2021-09-06
4812,8274054770088833133,313,14,2022-03-11,Lisbon,Sydney,486,2022-01-18
4813,1046524124885886219,102,3,2019-06-28,Sydney,Amsterdam,486,2019-05-30
4814,7741753853372121630,292,18,2022-03-13,Amsterdam,Sydney,486,2022-02-17
4815,2092106332682668390,461,12,2021-03-02,New York,Brussels,486,2021-01-07
4816,6786027320132018481,110,11,2021-02-16,New Mexico,Sydney,486,2020-11-28
4817,5503863016499438077,223,24,2020-11-30,Sao Paolo,Amsterdam,486,2020-08-14
4818,5834222404070193300,468,19,2021-01-08,Amsterdam,Prague,486,2020-10-31
4819,2842944737879862909,100,1,2021-12-09,Sofia,Paris,486,2021-09-06
4820,5316772334856745254,118,19,2019-08-30,Brussels,New York,486,2019-07-22
4821,1999323851110595755,426,2,2021-09-01,London,Madrid,486,2021-06-10
4822,3094466033254665110,40,16,2019-09-30,Lisbon,Stockholm,486,2019-06-11
4823,3772249710134016424,29,5,2020-04-24,Stockholm,Warsaw,485,2020-04-04
4824,213345309186231324,112,13,2021-02-14,Stockholm,Sao Paolo,485,2020-12-12
4825,6379554262716249516,268,19,2021-07-20,Warsaw,Budapest,485,2021-04-20
4826,7082804084477937470,279,5,2021-12-07,New Mexico,London,485,2021-10-04
4827,7097657641762797605,227,3,2021-06-10,Tokyo,Madrid,485,2021-03-08
4828,5038909617037890766,380,6,2022-06-19,New Delhi,Munich,485,2022-02-26
4829,8915158459558521115,325,1,2021-06-01,New Delhi,Sao Paolo,485,2021-03-04
4830,1100848699497273520,4,5,2019-07-11,Paris,Budapest,485,2019-03-19
4831,3555604763491859570,469,20,2020-02-16,Brussels,Hong Kong,485,2019-12-05
4832,743346347002660934,291,17,2019-05-09,Amsterdam,Warsaw,485,2019-05-08
4833,8727747311050060802,349,25,2020-02-25,Osaka,Buenos Aires,485,2019-11-16
4834,4664886485984898957,150,1,2020-08-09,New York,Hong Kong,484,2020-05-23
4835,8129825986413389599,401,2,2021-11-09,Stockholm,Oslo,484,2021-09-14
4836,5780560810127924831,467,18,2020-05-19,Kiev,Sydney,484,2020-01-24
4837,4513665146714646483,61,12,2019-06-10,Sydney,Milano,484,2019-03-04
4838,8313485963947890381,327,3,2021-03-21,Berlin,Hong Kong,484,2021-02-14
4839,7989339296866291257,79,5,2019-07-18,Sofia,Sao Paolo,484,2019-05-03
4840,6831941077265127771,34,10,2019-12-03,Warsaw,Toronto,484,2019-09-27
4841,7959780286866634661,462,13,2020-01-07,Stockholm,Sydney,484,2019-09-26
4842,5062751515917460460,49,25,2021-05-17,London,Sydney,484,2021-04-11
4843,843981962042569198,47,23,2020-07-11,Warsaw,Sofia,484,2020-03-27
4844,5568660334284121311,19,20,2019-04-25,Hong Kong,Paris,484,2019-02-05
4845,6259908401226239755,102,3,2020-05-04,Los Angeles,Sydney,484,2020-01-08
4846,4339626138176188874,240,16,2021-04-12,Paris,London,484,2021-03-15
4847,2277630465743027612,491,17,2020-01-03,Sao Paolo,Dubai,484,2019-10-17
4848,6099028824440005535,29,5,2022-04-19,Munich,Sydney,483,2022-01-04
4849,8880305530839230835,350,1,2020-11-11,Johannesburg,Sydney,483,2020-09-04
4850,5390162030112989503,39,15,2019-08-04,Sydney,New Delhi,483,2019-05-26
4851,7425632057424166379,45,21,2020-11-10,Sao Paolo,Cairo,483,2020-07-19
4852,213165039109979422,453,4,2020-09-22,Hong Kong,Stockholm,483,2020-09-05
4853,1555209396224529426,105,6,2020-01-16,Munich,Tokyo,483,2019-10-28
4854,1678271761246252244,296,22,2021-12-04,Milano,Beijing,483,2021-09-30
4855,3999824364529009392,351,2,2021-09-23,Sydney,Sao Paolo,483,2021-06-28
4856,8219696170160095218,46,22,2021-06-27,Sao Paolo,Oslo,483,2021-03-26
4857,1450030889067940029,194,20,2021-06-26,Munich,Madrid,483,2021-03-08
4858,2112663870656348128,340,16,2019-08-06,Milano,Warsaw,483,2019-04-18
4859,6350703407031630217,250,1,2021-06-21,Lausanne,Sao Paolo,483,2021-05-24
4860,5640814689373548013,475,1,2020-12-03,Hong Kong,Johannesburg,482,2020-09-03
4861,5556289223210028817,276,2,2020-11-09,Los Angeles,Prague,482,2020-10-16
4862,439003757459511699,238,14,2019-08-07,Berlin,Amsterdam,482,2019-05-01
4863,328351398928523596,308,9,2020-03-27,Bogota,Budapest,482,2019-12-04
4864,2651319329942876163,50,1,2022-02-26,Madrid,Warsaw,482,2021-12-25
4865,2129286109923429042,427,3,2022-03-15,Sydney,Los Angeles,482,2021-11-29
4866,7803824147184673385,479,5,2020-06-09,Beijing,Tokyo,482,2020-05-12
4867,3614107851895417272,83,9,2021-11-28,Amsterdam,Buenos Aires,482,2021-09-12
4868,3742085327058617892,500,1,2021-04-08,Athens,Amsterdam,482,2020-12-23
4869,3139100784371971297,357,8,2021-06-08,Paris,New York,482,2021-04-03
4870,8103205821346819239,176,2,2020-06-22,Warsaw,New Delhi,482,2020-03-03
4871,1194417356113970725,402,3,2020-11-16,Osaka,Amsterdam,481,2020-07-19
4872,9162545725826630467,190,16,2019-10-18,Paris,Sydney,481,2019-07-26
4873,1012794869720652558,474,25,2020-01-26,Kiev,Berlin,481,2019-10-22
4874,6777788266062867760,197,23,2021-01-21,Sydney,Moscow,481,2020-10-29
4875,7020159174626869908,50,1,2021-08-27,Bogota,Paris,481,2021-07-06
4876,1650994238413071249,77,3,2020-10-07,Warsaw,Amsterdam,481,2020-07-14
4877,7650996295873088644,203,4,2020-05-18,Dubai,Lisbon,481,2020-02-21
4878,7465534104641681850,375,1,2020-07-15,Toronto,Prague,481,2020-06-17
4879,6829571195366999474,274,25,2020-09-18,Buenos Aires,Amsterdam,480,2020-08-25
4880,6495273817181931614,50,1,2019-05-11,Athens,Toronto,480,2019-02-11
4881,1708550648451081794,138,14,2019-10-18,Tokyo,Beijing,480,2019-07-18
4882,3957805995381341772,39,15,2020-12-12,Beijing,Sao Paolo,480,2020-09-21
4883,227641851828967792,83,9,2021-10-13,Sofia,Moscow,480,2021-06-22
4884,4005220735753376809,198,24,2019-09-04,Amsterdam,Sydney,480,2019-05-13
4885,3101600799757048426,280,6,2021-06-02,Beijing,Warsaw,480,2021-03-19
4886,8404692679348256254,489,15,2021-07-29,Los Angeles,Dubai,480,2021-04-12
4887,6408846318677447287,361,12,2022-03-11,London,Berlin,480,2022-01-11
4888,5392713126272582870,237,13,2021-08-13,Oslo,Cairo,480,2021-06-25
4889,8985341858820843759,54,5,2019-04-06,Sydney,Sao Paolo,480,2019-03-05
4890,7176855774076186728,192,18,2020-08-30,Osaka,Paris,480,2020-06-23
4891,4265641907185783583,479,5,2021-10-04,Johannesburg,Sydney,480,2021-07-30
4892,4589046572288549689,134,10,2022-02-01,Sydney,Amsterdam,479,2021-11-25
4893,3895009647710336514,344,20,2020-07-02,Sao Paolo,Sydney,479,2020-04-25
4894,1227497566251174441,366,17,2019-09-09,Amsterdam,Johannesburg,479,2019-05-14
4895,3988069430125862798,279,5,2022-04-26,Munich,Sydney,479,2022-02-16
4896,3301373178362231720,441,17,2020-12-25,Hong Kong,Tokyo,479,2020-12-07
4897,9184911678287352877,175,1,2021-03-24,Madrid,Bogota,479,2021-02-20
4898,2745484090672679102,404,5,2020-08-07,Prague,Sydney,479,2020-07-06
4899,1420170827648814538,142,18,2020-12-04,Paris,Sofia,479,2020-09-07
4900,4501702788674385141,42,18,2020-02-09,Amsterdam,Oslo,479,2020-01-10
4901,1251273950265133747,372,23,2020-05-18,Tokyo,Sydney,479,2020-04-22
4902,8468173618717924993,472,23,2019-06-26,Sydney,Tokyo,478,2019-04-18
4903,116142190214078780,423,24,2020-04-04,New Delhi,Sydney,478,2019-12-17
4904,2719476354737720741,96,22,2020-02-10,Beijing,Berlin,478,2019-11-19
4905,6423411587826626120,208,9,2020-12-11,Hong Kong,Cairo,478,2020-11-15
4906,2039397671478374108,352,3,2019-06-24,New Delhi,Sydney,478,2019-04-16
4907,6053872251276651019,381,7,2019-05-23,Osaka,Hong Kong,478,2019-03-10
4908,1480024910898647244,228,4,2021-01-01,Amsterdam,Beijing,478,2020-09-13
4909,5550045152665583739,162,13,2021-02-28,Amsterdam,Warsaw,478,2020-12-18
4910,1499769970946704856,357,8,2019-12-02,New Mexico,Munich,478,2019-10-20
4911,9203805711829392631,332,8,2020-04-16,Berlin,Osaka,478,2020-02-20
4912,8838902692959571094,154,5,2021-02-24,Tokyo,Paris,478,2020-12-31
4913,8066065612091144691,308,9,2022-03-20,Johannesburg,Munich,478,2022-02-03
4914,6860491140604817281,447,23,2020-12-07,Paris,Johannesburg,478,2020-09-20
4915,7960612708014636682,154,5,2021-01-07,Cairo,Oslo,477,2020-10-17
4916,3762977189515197740,183,9,2019-09-14,Sofia,Amsterdam,477,2019-07-27
4917,4145452623014128052,329,5,2020-09-29,Amsterdam,New Delhi,477,2020-09-09
4918,3708251780796732017,111,12,2021-12-23,Sao Paolo,Sydney,477,2021-10-11
4919,2670454286830576853,108,9,2021-02-14,Sydney,Stockholm,477,2020-10-21
4920,8997275690445378207,316,17,2022-01-07,Hong Kong,Madrid,477,2021-11-06
4921,6109181275567750353,444,20,2021-02-08,Lisbon,Sydney,477,2020-12-04
4922,8577600659597915897,308,9,2019-05-12,Sydney,Amsterdam,476,2019-03-16
4923,3575976308599785214,22,23,2020-10-23,Sydney,Milano,476,2020-07-16
4924,1858266951946457832,317,18,2020-05-25,Sydney,Paris,476,2020-04-30
4925,9139193935482190004,349,25,2020-01-14,Sydney,New York,476,2019-10-21
4926,7137523225184780899,443,19,2022-03-07,Los Angeles,Sydney,476,2021-12-27
4927,7027894949140443650,440,16,2020-09-25,Sao Paolo,Brussels,476,2020-08-14
4928,7513877099123954394,23,24,2020-03-08,Paris,New Delhi,476,2019-12-16
4929,7662267997087854327,215,16,2022-04-16,Paris,Los Angeles,476,2022-01-31
4930,2865391726694108475,154,5,2019-11-18,Buenos Aires,Amsterdam,475,2019-08-18
4931,5488308816431181330,346,22,2020-10-22,New Delhi,Warsaw,475,2020-07-21
4932,8570747536271493452,195,21,2020-10-25,Munich,Hong Kong,475,2020-08-07
4933,2120910434523922361,323,24,2020-06-10,New Delhi,London,475,2020-05-28
4934,7752457806271565558,388,14,2022-04-28,Budapest,New York,475,2022-02-27
4935,8463920450544147022,492,18,2021-11-01,Budapest,Johannesburg,475,2021-08-05
4936,8687127897431397610,230,6,2021-05-29,Moscow,Sydney,475,2021-02-21
4937,2388753361917106890,96,22,2019-11-22,Budapest,Sofia,475,2019-09-19
4938,6197360201368404975,295,21,2021-03-02,Madrid,Paris,475,2020-12-15
4939,1706465152853099205,51,2,2021-10-11,Lisbon,Budapest,475,2021-08-06
4940,2881626697937715979,73,24,2020-09-25,Brussels,Dubai,475,2020-07-09
4941,5676173349663065791,253,4,2020-02-03,New York,Sydney,475,2019-11-13
4942,1523569106036619281,373,24,2021-04-28,Johannesburg,Paris,475,2021-02-23
4943,3840320661209094392,256,7,2021-11-10,Osaka,New Delhi,475,2021-08-06
4944,5375947567119160001,259,10,2021-08-29,Stockholm,Amsterdam,475,2021-05-17
4945,2768717465145052666,322,23,2020-01-08,Cairo,Sydney,474,2019-09-24
4946,3454695876560847472,447,23,2021-10-05,Sao Paolo,Cairo,474,2021-07-25
4947,7291353021904022661,299,25,2020-03-23,Tokyo,Madrid,474,2020-01-22
4948,1840155353542110599,231,7,2021-02-15,Brussels,Johannesburg,474,2020-10-23
4949,6749604717907412035,425,1,2019-07-08,Munich,Sydney,474,2019-03-19
4950,5927289711682703136,50,1,2022-03-16,Sydney,Hong Kong,474,2021-12-02
4951,3320369214037761185,307,8,2021-08-02,Sofia,Berlin,474,2021-06-27
4952,3630228671614319212,105,6,2019-08-12,Sydney,Sao Paolo,474,2019-05-12
4953,2552860779021499863,166,17,2021-10-18,Los Angeles,Milano,474,2021-07-28
4954,7501812782649971381,342,18,2021-01-27,Paris,Sydney,473,2020-11-25
4955,2314028439544461831,24,25,2020-08-10,Kiev,Moscow,473,2020-05-07
4956,2655441247014289386,151,2,2021-01-05,Sydney,Amsterdam,473,2020-09-09
4957,1193108994996114734,86,12,2021-02-19,New Delhi,Brussels,473,2020-11-15
4958,80877286235109289,18,19,2021-05-26,New Delhi,Sydney,473,2021-02-15
4959,68189178421016779,498,24,2021-10-26,Toronto,Tokyo,473,2021-07-14
4960,1509460084376175558,145,21,2021-05-29,Munich,Sydney,473,2021-04-29
4961,7461070596183682946,363,14,2019-08-07,Madrid,Oslo,473,2019-07-11
4962,4771025139435631193,212,13,2021-12-05,Moscow,Kiev,473,2021-08-09
4963,2998285524604106921,29,5,2022-04-15,Warsaw,Sydney,473,2022-03-14
4964,3240680792109453010,182,8,2020-12-22,Warsaw,Prague,473,2020-10-11
4965,6983895263286330874,144,20,2020-11-29,New Delhi,Amsterdam,472,2020-10-24
4966,8155404931160170763,61,12,2020-10-17,Oslo,Milano,472,2020-09-18
4967,4530051827385711672,57,8,2020-05-02,Paris,Cairo,472,2020-01-27
4968,5010753488242141138,116,17,2021-05-02,Oslo,Hong Kong,472,2021-01-06
4969,2174389435810122810,20,21,2020-07-14,Sofia,Paris,472,2020-05-30
4970,58730964112456836,476,2,2021-05-09,Hong Kong,Cairo,472,2021-04-23
4971,541270111512413423,7,8,2020-06-19,Lausanne,Sao Paolo,472,2020-03-08
4972,5593701422389767641,294,20,2021-04-22,London,Prague,472,2021-01-15
4973,9180545401335647194,62,13,2020-11-08,Tokyo,Paris,472,2020-08-11
4974,1475787996093384089,270,21,2021-09-01,Bogota,Sydney,472,2021-06-15
4975,7952057699475776091,498,24,2021-08-03,Sofia,New Delhi,472,2021-05-27
4976,6273739169016961986,98,24,2021-04-13,Sydney,Prague,472,2021-01-19
4977,1986846658305362580,180,6,2020-11-25,Berlin,Amsterdam,472,2020-09-10
4978,4309623373690908844,394,20,2021-07-12,Buenos Aires,Sydney,472,2021-06-01
4979,294212868850810270,224,25,2022-02-10,Toronto,Beijing,472,2021-12-03
4980,8328437556490251598,150,1,2019-12-28,Sydney,Madrid,472,2019-10-05
4981,5671197106020647773,238,14,2020-11-04,Oslo,Lisbon,471,2020-07-24
4982,6809663261070991858,209,10,2022-05-12,Sao Paolo,New Mexico,471,2022-02-08
4983,2128694141787128641,94,20,2022-02-04,Sydney,Munich,471,2021-11-19
4984,4211058334876168537,373,24,2019-09-21,Dubai,Paris,471,2019-07-27
4985,5767270441115007245,300,1,2020-04-11,Paris,Amsterdam,471,2020-01-05
4986,4888258342191914277,108,9,2022-04-08,Amsterdam,Budapest,471,2022-01-22
4987,5504957172427539770,143,19,2020-12-25,Sydney,Athens,471,2020-11-10
4988,4876167102314954527,195,21,2020-06-26,Munich,Sydney,470,2020-05-16
4989,6403389388615786870,282,8,2020-07-05,Bogota,Tokyo,470,2020-03-20
4990,5422887350299119402,11,12,2020-04-01,Sao Paolo,Amsterdam,470,2019-12-03
4991,3066680459333934475,261,12,2021-05-29,Sao Paolo,Sydney,470,2021-03-02
4992,8407204526796519899,152,3,2020-05-16,Hong Kong,Moscow,470,2020-02-28
4993,8350800117835921137,471,22,2020-12-12,Budapest,Sydney,470,2020-08-17
4994,659887898798438673,163,14,2020-10-11,Johannesburg,Berlin,470,2020-09-04
4995,5957416660635313180,259,10,2021-01-19,Paris,Madrid,470,2020-11-18
4996,8989506592682092857,98,24,2020-02-03,Sydney,Sofia,470,2019-12-06
4997,6300333779284897700,127,3,2019-04-30,Madrid,Dubai,470,2019-02-14
4998,7149510219864496582,43,19,2020-08-09,Berlin,Sao Paolo,470,2020-05-07
4999,8486268607121957163,495,21,2019-11-17,Munich,Athens,470,2019-09-16
5000,6446073646039757269,350,1,2020-06-19,Kiev,Budapest,470,2020-03-05
5001,2094805794127478177,39,15,2020-06-15,Hong Kong,Amsterdam,470,2020-04-10
5002,1157417064158465371,39,15,2019-06-07,Prague,Sydney,470,2019-03-25
5003,1924575260545224279,90,16,2019-10-15,Amsterdam,Osaka,469,2019-07-16
5004,716547423564882339,469,20,2022-03-07,New Delhi,Amsterdam,469,2022-02-07
5005,5330215565434697547,468,19,2019-12-07,Lausanne,Lisbon,469,2019-08-20
5006,5181361260685003507,276,2,2020-05-23,Amsterdam,Moscow,469,2020-02-20
5007,7121630713383441297,437,13,2019-07-23,Dubai,Sydney,469,2019-07-07
5008,8325872146128479581,215,16,2019-10-23,Cairo,Madrid,469,2019-08-10
5009,656657027015876076,122,23,2020-12-30,Sydney,Paris,469,2020-10-25
5010,5895120237269927567,161,12,2021-01-08,Amsterdam,Tokyo,469,2020-10-20
5011,9113385613688664715,477,3,2021-08-23,Amsterdam,New Delhi,469,2021-06-28
5012,1390579264929983821,238,14,2020-01-19,Cairo,Kiev,469,2019-11-10
5013,1355438088146935283,428,4,2019-07-21,Paris,Hong Kong,469,2019-06-29
5014,5698684776426391571,494,20,2020-05-06,New York,Sydney,469,2020-03-30
5015,5088385288792684523,343,19,2020-12-26,Sao Paolo,Amsterdam,469,2020-10-08
5016,5095380755936690403,492,18,2020-07-03,Amsterdam,Sydney,469,2020-04-30
5017,5093702897449115034,32,8,2022-05-12,Sao Paolo,Milano,469,2022-02-03
5018,7999196049404243774,172,23,2020-11-25,Paris,Moscow,468,2020-10-15
5019,9197086761454569702,493,19,2021-01-13,London,Kiev,468,2020-11-26
5020,9090930524019026940,50,1,2019-05-20,Johannesburg,New Delhi,468,2019-03-03
5021,8649420823806922948,159,10,2020-10-16,Amsterdam,New Delhi,468,2020-06-30
5022,9189046837359466373,383,9,2019-10-07,Sydney,Paris,468,2019-08-10
5023,1327838510645298727,337,13,2021-03-02,Sydney,Lausanne,468,2021-01-25
5024,578783278825299554,222,23,2021-03-08,Amsterdam,Budapest,468,2020-12-18
5025,1707737458425431796,18,19,2021-07-13,Lisbon,Paris,468,2021-03-31
5026,3254434566226674091,292,18,2019-11-09,Oslo,Sydney,468,2019-10-13
5027,7725563611626871450,446,22,2022-01-15,Milano,Lausanne,468,2021-10-01
5028,4930554343344148833,468,19,2019-06-19,Athens,Paris,468,2019-03-22
5029,6744023982774569721,308,9,2022-02-14,Berlin,Sydney,468,2021-10-19
5030,5235578453568151943,428,4,2022-04-23,Sofia,Paris,468,2022-03-19
5031,6420026188908518332,315,16,2020-10-05,Lausanne,New Mexico,468,2020-09-09
5032,7407956339826501932,194,20,2019-10-12,Warsaw,Dubai,468,2019-09-03
5033,5078156004171804396,162,13,2020-05-17,Amsterdam,Bogota,468,2020-03-08
5034,7787534811010074164,79,5,2020-10-02,Cairo,Buenos Aires,468,2020-06-19
5035,407300965996237949,365,16,2020-08-25,Athens,Paris,468,2020-08-01
5036,3338114455693358235,244,20,2019-12-05,Athens,Dubai,468,2019-09-26
5037,2095679533863160937,311,12,2019-05-01,Athens,New York,468,2019-01-25
5038,4081835095008958255,381,7,2021-05-14,Buenos Aires,Amsterdam,467,2021-03-22
5039,8843947728763083590,63,14,2021-12-20,Los Angeles,Kiev,467,2021-11-08
5040,8589345986774094133,123,24,2020-12-08,Cairo,New Delhi,467,2020-11-21
5041,4168659029219275165,249,25,2019-09-24,Lisbon,Athens,467,2019-07-15
5042,2017550296831137618,340,16,2020-07-20,Milano,Sydney,467,2020-03-24
5043,7671129484480784706,51,2,2021-09-08,Paris,Berlin,467,2021-08-05
5044,1226235515430869921,138,14,2020-07-07,Osaka,Paris,467,2020-03-21
5045,3511928828786564352,377,3,2019-08-20,Johannesburg,Sydney,467,2019-07-07
5046,6627298808941143373,302,3,2021-10-07,Sydney,New Mexico,467,2021-06-21
5047,2807849349531660598,151,2,2020-02-09,Sao Paolo,Paris,466,2019-11-06
5048,7701133017047399639,13,14,2022-04-15,Buenos Aires,Beijing,466,2021-12-18
5049,264435653474094519,72,23,2019-05-19,Los Angeles,New Delhi,466,2019-04-19
5050,6988212273176193407,353,4,2021-08-01,Sao Paolo,Milano,466,2021-05-12
5051,521731103166311269,441,17,2019-05-03,Berlin,Paris,466,2019-03-13
5052,7188754271993635708,238,14,2021-10-06,Sao Paolo,Amsterdam,466,2021-07-05
5053,7798965109028635611,234,10,2020-01-13,Paris,London,466,2019-12-22
5054,5429654243280782036,394,20,2021-12-02,Brussels,Milano,466,2021-11-07
5055,7980817732191654111,308,9,2019-07-11,Sydney,Berlin,466,2019-06-10
5056,2611279064278824273,457,8,2020-08-14,Hong Kong,Stockholm,466,2020-04-18
5057,2455195453482079972,20,21,2020-03-13,Amsterdam,Milano,466,2019-11-30
5058,8255862102566698155,83,9,2021-11-20,Paris,Sydney,466,2021-10-12
5059,972121617368238028,124,25,2021-05-11,Tokyo,Sydney,466,2021-02-25
5060,7156153823202156276,102,3,2021-03-27,New Mexico,Stockholm,466,2020-12-15
5061,2961984912972072054,409,10,2020-06-12,Sao Paolo,Dubai,465,2020-02-28
5062,7209727808309644260,254,5,2021-04-22,Dubai,London,465,2021-02-02
5063,6661483551081742135,371,22,2022-02-21,Munich,Osaka,465,2022-02-14
5064,5395578101376006477,414,15,2019-05-18,Paris,Munich,465,2019-04-26
5065,5373518401939077401,250,1,2020-06-23,Buenos Aires,Munich,465,2020-05-25
5066,8988295379866619469,265,16,2021-08-07,Oslo,Kiev,465,2021-07-10
5067,7177458219897278336,414,15,2019-11-18,London,Beijing,465,2019-08-23
5068,8585976456810534509,114,15,2022-05-04,Los Angeles,Madrid,465,2022-02-07
5069,3575348204499787717,342,18,2021-02-22,Paris,Moscow,465,2020-12-18
5070,5139429036559696340,250,1,2020-02-18,London,Sydney,465,2019-12-10
5071,4921015823487061460,276,2,2021-12-18,Paris,New Delhi,464,2021-09-20
5072,8823438956980366771,439,15,2022-06-03,Dubai,Amsterdam,464,2022-02-06
5073,5940925970949165723,251,2,2021-03-16,New York,Madrid,464,2020-12-05
5074,8077992413890419443,451,2,2021-05-19,Dubai,Sofia,464,2021-03-02
5075,5044242030995050897,157,8,2019-08-30,Sao Paolo,Hong Kong,464,2019-08-12
5076,4437591386427508438,273,24,2020-03-27,Milano,Amsterdam,464,2019-12-19
5077,308334884961354564,39,15,2019-07-30,Moscow,Los Angeles,464,2019-05-03
5078,7687976590185802712,285,11,2021-02-25,Amsterdam,Hong Kong,464,2020-11-27
5079,6696832403982016945,277,3,2020-04-09,Brussels,New Delhi,464,2019-12-18
5080,4850367003765563705,491,17,2021-07-22,Cairo,Sydney,464,2021-06-06
5081,177229326110420874,159,10,2022-03-24,Paris,Sao Paolo,464,2022-02-20
5082,1253621525301737751,345,21,2019-06-11,Osaka,Dubai,464,2019-03-26
5083,5773696344399787969,208,9,2021-04-17,Sydney,Oslo,463,2021-03-14
5084,1565716742723613944,353,4,2019-12-15,Hong Kong,Amsterdam,463,2019-09-29
5085,6053328700058898308,241,17,2020-09-10,Sydney,Amsterdam,463,2020-08-16
5086,9006933244415921036,339,15,2020-06-09,Sydney,Amsterdam,463,2020-02-25
5087,5394608091035692929,251,2,2019-07-29,Johannesburg,Beijing,463,2019-05-09
5088,6388232023264488086,368,19,2020-07-18,Bogota,Dubai,463,2020-06-25
5089,8376899921658233708,222,23,2022-01-03,Prague,London,463,2021-11-20
5090,6312143360091333907,59,10,2022-02-13,Tokyo,Sydney,463,2021-11-11
5091,5655383414290264657,466,17,2021-03-22,Hong Kong,Lisbon,463,2021-02-19
5092,5936987311989750263,27,3,2020-06-05,Dubai,Kiev,463,2020-04-22
5093,3482939855932837536,250,1,2021-05-04,Hong Kong,Buenos Aires,463,2021-04-12
5094,7078280989575480804,27,3,2021-10-02,Sydney,Oslo,463,2021-06-11
5095,6399359859739503752,308,9,2020-06-10,Amsterdam,Lausanne,463,2020-05-13
5096,8510385307806178211,104,5,2020-03-01,Tokyo,Amsterdam,463,2019-11-25
5097,2995798487989404938,308,9,2020-10-06,Amsterdam,Milano,463,2020-09-02
5098,650078919387393571,175,1,2022-03-30,Munich,Hong Kong,463,2022-01-24
5099,2949043405703624726,463,14,2022-03-21,Toronto,Amsterdam,463,2022-01-14
5100,6184656357910390553,382,8,2020-11-10,Warsaw,Sao Paolo,463,2020-10-08
5101,7971992456419943139,174,25,2020-02-21,Sydney,Sao Paolo,463,2019-11-29
5102,4616821938882775399,379,5,2019-06-01,Madrid,Brussels,462,2019-04-24
5103,6481586205862429643,445,21,2020-03-22,Sao Paolo,Tokyo,462,2020-03-11
5104,4800736627203464073,253,4,2019-12-27,Sydney,Dubai,462,2019-10-24
5105,6899580255990623571,356,7,2020-12-04,Lausanne,Sao Paolo,462,2020-11-01
5106,5829597228980431841,418,19,2020-08-07,Amsterdam,Moscow,462,2020-06-22
5107,5139435593896711006,366,17,2020-05-10,Johannesburg,Sydney,462,2020-04-17
5108,824219136882757333,252,3,2021-03-07,Los Angeles,Budapest,462,2021-01-02
5109,6473147461616742790,342,18,2021-08-07,Toronto,New York,462,2021-07-15
5110,6550854845865116243,186,12,2020-10-17,Athens,Amsterdam,462,2020-09-26
5111,455989118770719116,12,13,2019-04-07,Dubai,Hong Kong,461,2019-01-26
5112,3242639927655880781,306,7,2022-01-20,Madrid,Hong Kong,461,2021-11-22
5113,5705495152698721217,41,17,2021-04-30,Buenos Aires,Sydney,461,2021-01-25
5114,7622196421840806863,371,22,2022-04-03,Sofia,London,461,2021-12-11
5115,3126511940203361935,8,9,2020-06-21,Amsterdam,Moscow,461,2020-03-09
5116,8228143775960454632,473,24,2020-11-17,Cairo,Madrid,461,2020-08-06
5117,135699808999359312,20,21,2021-02-23,Los Angeles,Sydney,461,2020-12-13
5118,8470656650044321203,253,4,2021-08-22,New Mexico,Sao Paolo,461,2021-05-03
5119,2336431185781496700,452,3,2019-03-13,New Delhi,Lausanne,461,2019-01-05
5120,3121213661356630370,114,15,2019-11-22,New Delhi,Warsaw,461,2019-08-06
5121,201152710538781216,69,20,2022-02-01,Amsterdam,Sao Paolo,461,2021-10-16
5122,5907077161631144016,17,18,2022-01-15,Buenos Aires,Berlin,461,2021-11-21
5123,8703085611390901479,397,23,2019-10-25,Cairo,Prague,461,2019-10-22
5124,1941716956479713372,24,25,2020-09-10,New Mexico,Kiev,460,2020-06-28
5125,2022423488760825161,85,11,2019-11-06,Madrid,Amsterdam,460,2019-07-30
5126,1424185536766503731,201,2,2020-12-06,Tokyo,Toronto,460,2020-10-28
